date,ticker,adj_close,daily_return,rolling_volatility_30d
2015-02-17,BZ=F,62.52999877929688,8.956263189254443,3.8092141797780026
2015-02-18,BZ=F,60.52999877929688,-3.1984647993663184,3.686718882030404
2015-02-19,BZ=F,60.209999084472656,-0.52866297914691,3.603162724455003
2015-02-20,BZ=F,60.220001220703125,0.0166120850067397,3.6035916223128286
2015-02-23,BZ=F,58.900001525878906,-2.19196225185464,3.63583058776446
2015-02-24,BZ=F,58.65999984741211,-0.4074731277576404,3.6165850520524594
2015-02-25,BZ=F,61.630001068115234,5.063077443622177,3.5256042788680797
2015-02-26,BZ=F,60.04999923706055,-2.563689442919892,3.54947999153608
2015-02-27,BZ=F,62.58000183105469,4.213160076832634,3.539588090224888
2015-03-02,BZ=F,59.540000915527344,-4.857783359825307,3.6542769341101584
2015-03-03,BZ=F,61.02000045776367,2.4857230760477966,3.6638459464082302
2015-03-04,BZ=F,60.54999923706055,-0.7702412605330111,3.676156526700845
2015-03-05,BZ=F,60.47999954223633,-0.1156064338665996,3.671413317312492
2015-03-06,BZ=F,59.72999954223633,-1.2400793744653305,3.674984772735525
2015-03-09,BZ=F,58.52999877929688,-2.009041975784565,3.709563352091557
2015-03-10,BZ=F,56.38999938964844,-3.656243694311157,3.777282458188628
2015-03-11,BZ=F,57.540000915527344,2.039371410402979,3.7604499757456553
2015-03-12,BZ=F,57.08000183105469,-0.799442261302652,3.7314945725624047
2015-03-13,BZ=F,54.66999816894531,-4.222150639102118,3.8307985113205705
2015-03-16,BZ=F,53.43999862670898,-2.249862051275897,3.591808732237346
2015-03-17,BZ=F,53.43000030517578,-0.0187094344875293,3.539574963437329
2015-03-18,BZ=F,55.90999984741211,4.641586240073603,3.4813298112547404
2015-03-19,BZ=F,54.43000030517578,-2.6471106175558923,3.3036460815947724
2015-03-20,BZ=F,55.31999969482422,1.6351265564181985,3.2136722291636093
2015-03-23,BZ=F,55.91999816894531,1.0845959461876609,3.1940517945992264
2015-03-24,BZ=F,55.11000061035156,-1.44849353561598,3.19805650511589
2015-03-25,BZ=F,56.47999954223633,2.485935250792637,3.1763121227170363
2015-03-26,BZ=F,59.18999862670898,4.798157058138952,3.2316140064432783
2015-03-27,BZ=F,56.40999984741211,-4.696737360697323,3.2630484886487
2015-03-30,BZ=F,56.290000915527344,-0.2127263467636253,3.2614074816458527
2015-03-31,BZ=F,55.11000061035156,-2.09628759279391,2.805589860122228
2015-04-01,BZ=F,57.09999847412109,3.61095598209038,2.845066424479795
2015-04-02,BZ=F,54.95000076293945,-3.765320085176649,2.9200941637990727
2015-04-06,BZ=F,58.119998931884766,5.768877388411786,3.1210395306697976
2015-04-07,BZ=F,59.09999847412109,1.6861657953312514,3.1104760185873968
2015-04-08,BZ=F,55.54999923706055,-6.006767053665884,3.301487870748873
2015-04-09,BZ=F,56.56999969482422,1.836184467637536,3.176711676601496
2015-04-10,BZ=F,57.869998931884766,2.298036492970823,3.177898496549471
2015-04-13,BZ=F,57.93000030517578,0.1036830385320097,3.073572776782588
2015-04-14,BZ=F,58.43000030517578,0.8631106462385629,2.950347330309452
2015-04-15,BZ=F,60.31999969482422,3.234638678379431,2.975347704717684
2015-04-16,BZ=F,60.400001525878906,0.1326290309340727,2.9718063114261053
2015-04-17,BZ=F,63.45000076293945,5.0496674834581645,3.109260740504567
2015-04-20,BZ=F,63.45000076293945,0.0,3.09758507741723
2015-04-21,BZ=F,62.08000183105469,-2.159178747693524,3.10147620027038
2015-04-22,BZ=F,62.72999954223633,1.0470323647066682,3.0152519596807985
2015-04-23,BZ=F,64.8499984741211,3.3795615293402914,3.050107930648684
2015-04-24,BZ=F,65.27999877929688,0.6630691060808269,3.041216039483454
2015-04-27,BZ=F,64.83000183105469,-0.6893335733102135,2.9182467589576606
2015-04-28,BZ=F,64.63999938964844,-0.2930779516270743,2.873626505240584
2015-04-29,BZ=F,65.83999633789062,1.856430939933396,2.878380061179495
2015-04-30,BZ=F,66.77999877929688,1.4277073111944816,2.786450373470388
2015-05-01,BZ=F,66.45999908447266,-0.4791849366182155,2.725943768482169
2015-05-04,BZ=F,66.44999694824219,-0.0150498591156345,2.723150877643369
2015-05-05,BZ=F,67.5199966430664,1.6102328727834792,2.7277386476257344
2015-05-06,BZ=F,67.7699966430664,0.3702606819155907,2.699176756721279
2015-05-07,BZ=F,65.54000091552734,-3.290535396193228,2.7743596481049653
2015-05-08,BZ=F,65.38999938964844,-0.2288701919187286,2.657297890641455
2015-05-11,BZ=F,64.91000366210938,-0.7340506683275017,2.490149227192972
2015-05-12,BZ=F,66.86000061035156,3.0041547345967645,2.527430290991991
2015-05-13,BZ=F,66.80999755859375,-0.0747876926433521,2.479387240227054
2015-05-14,BZ=F,66.58999633789062,-0.3292938613119633,2.422119524929613
2015-05-15,BZ=F,66.56999969482422,-0.0300295001743777,2.285191202390311
2015-05-18,BZ=F,66.2699966430664,-0.4506580338487498,2.079189478072389
2015-05-19,BZ=F,64.0199966430664,-3.395201620604593,2.1803200893064525
2015-05-20,BZ=F,65.02999877929688,1.5776354095448974,1.837832059665422
2015-05-21,BZ=F,66.54000091552734,2.3220085569357174,1.851709560163555
2015-05-22,BZ=F,65.37000274658203,-1.758338071606924,1.868371224964104
2015-05-26,BZ=F,63.720001220703125,-2.524095849093688,1.9439650352613675
2015-05-27,BZ=F,62.060001373291016,-2.6051472310279267,2.0134379142716714
2015-05-28,BZ=F,62.58000183105469,0.8378995266788092,1.9357722951031728
2015-05-29,BZ=F,65.55999755859375,4.761897795375703,2.111627435911372
2015-06-01,BZ=F,64.87999725341797,-1.0372183198573692,1.9230307749433253
2015-06-02,BZ=F,65.48999786376953,0.940198267840442,1.929129188696483
2015-06-03,BZ=F,63.79999923706055,-2.580544635570869,1.9477655912708287
2015-06-04,BZ=F,62.02999877929688,-2.774295421520168,2.008343781323773
2015-06-05,BZ=F,63.310001373291016,2.063521875195251,1.9449456374311096
2015-06-08,BZ=F,62.68999862670898,-0.9793124832304878,1.94695160747036
2015-06-09,BZ=F,64.87999725341797,3.49337801034173,2.05147959464814
2015-06-10,BZ=F,65.69999694824219,1.2638713463894558,2.062873739005664
2015-06-11,BZ=F,65.11000061035156,-0.8980157767060737,2.0420324242879824
2015-06-12,BZ=F,63.869998931884766,-1.904471919586581,2.051339675177833
2015-06-15,BZ=F,62.61000061035156,-1.9727545680358505,2.078103139841241
2015-06-16,BZ=F,62.630001068115234,0.0319445097727077,2.07824785275025
2015-06-17,BZ=F,63.869998931884766,1.9798784011211048,2.090266447694048
2015-06-18,BZ=F,64.26000213623047,0.6106203395456866,2.092844071007532
2015-06-19,BZ=F,63.02000045776367,-1.9296633010344568,2.0365520672317
2015-06-22,BZ=F,63.34000015258789,0.5077748214849409,2.039516357549474
2015-06-23,BZ=F,64.44999694824219,1.7524420476480618,2.0626690660696454
2015-06-24,BZ=F,63.4900016784668,-1.4895194960929723,1.9989237242899016
2015-06-25,BZ=F,63.20000076293945,-0.4567662747844925,1.9996247213125475
2015-06-26,BZ=F,63.2599983215332,0.0949328447301667,1.99992823016058
2015-06-29,BZ=F,62.0099983215332,-1.975972230739864,2.0272199637760826
2015-06-30,BZ=F,63.59000015258789,2.5479791546874297,2.0882808022827586
2015-07-01,BZ=F,62.0099983215332,-2.484670274042111,2.0451567296037902
2015-07-02,BZ=F,62.06999969482422,0.0967608045720158,2.021346941868156
2015-07-06,BZ=F,56.540000915527344,-8.909294033326699,2.5272605302172355
2015-07-07,BZ=F,56.84999847412109,0.548280073530405,2.523053176829624
2015-07-08,BZ=F,57.04999923706055,0.3518043417898964,2.4953455615322104
2015-07-09,BZ=F,58.61000061035156,2.7344459143789246,2.518320704371072
2015-07-10,BZ=F,58.72999954223633,0.2047413933375264,2.512322504171125
2015-07-13,BZ=F,57.84999847412109,-1.498384258427199,2.34187685393828
2015-07-14,BZ=F,58.5099983215332,1.140881356647494,2.354813089489416
2015-07-15,BZ=F,57.04999923706055,-2.495298455572404,2.375048050918012
2015-07-16,BZ=F,57.5099983215332,0.8063086601652891,2.3497014184416702
2015-07-17,BZ=F,57.52000045776367,0.0173919953440959,2.3039015559921987
2015-07-20,BZ=F,56.650001525878906,-1.5125155162743709,2.2737306466849976
2015-07-21,BZ=F,57.040000915527344,0.6884366798653563,2.2780483727312726
2015-07-22,BZ=F,56.130001068115234,-1.595371375887178,2.1738064973126856
2015-07-23,BZ=F,55.27000045776367,-1.53215854977079,2.1573067933581185
2015-07-24,BZ=F,54.619998931884766,-1.1760476216670646,2.1594436033729525
2015-07-27,BZ=F,53.470001220703125,-2.105451727701013,2.164063297872403
2015-07-28,BZ=F,53.29999923706055,-0.3179389933822496,2.148034816369433
2015-07-29,BZ=F,53.380001068115234,0.1500972461535354,2.1491748238487296
2015-07-30,BZ=F,53.310001373291016,-0.1311346823221204,2.0988722725850386
2015-07-31,BZ=F,52.209999084472656,-2.063406978956628,2.103403364956559
2015-08-03,BZ=F,49.52000045776367,-5.152267140163569,2.247430842150037
2015-08-04,BZ=F,49.9900016784668,0.9491139264103944,2.257539831068494
2015-08-05,BZ=F,49.59000015258789,-0.800163057508374,2.2071045983007758
2015-08-06,BZ=F,49.52000045776367,-0.1411568755975589,2.2072667031962228
2015-08-07,BZ=F,48.61000061035156,-1.837641031906412,2.214237184228691
2015-08-10,BZ=F,50.40999984741211,3.702940165520663,2.3603066583066723
2015-08-11,BZ=F,49.18000030517578,-2.4399911643710803,2.3702774196798244
2015-08-12,BZ=F,49.65999984741211,0.9760055698613268,2.3116951966745654
2015-08-13,BZ=F,49.220001220703125,-0.8860222071303769,2.28970427581542
2015-08-14,BZ=F,49.02999877929688,-0.3860268929175237,2.2853062357171705
2015-08-17,BZ=F,49.02999877929688,0.0,1.6909832731672263
2015-08-18,BZ=F,48.810001373291016,-0.4486995951114569,1.6802466979215671
2015-08-19,BZ=F,47.15999984741211,-3.380457855880725,1.7521530019745053
2015-08-20,BZ=F,46.619998931884766,-1.145040112965512,1.6355006292159433
2015-08-21,BZ=F,45.459999084472656,-2.488202217908575,1.655246437359719
2015-08-24,BZ=F,42.68999862670898,-6.093269937415801,1.9113540074335729
2015-08-25,BZ=F,43.209999084472656,1.2180849718705256,1.914371422192494
2015-08-26,BZ=F,43.13999938964844,-0.1619988343146583,1.8983245250916787
2015-08-27,BZ=F,47.560001373291016,10.2457163796418,2.7732168104716908
2015-08-28,BZ=F,50.04999923706055,5.235487367264624,2.969628863040966
2015-08-31,BZ=F,54.150001525878906,8.19181288974411,3.3507157420744846
2015-09-01,BZ=F,49.560001373291016,-8.476454336560412,3.678366736865172
2015-09-02,BZ=F,50.5,1.8966880562186093,3.694550149977328
2015-09-03,BZ=F,50.68000030517578,0.3564362478728267,3.6886800626935177
2015-09-04,BZ=F,49.61000061035156,-2.111285888676173,3.700938565809053
2015-09-08,BZ=F,49.52000045776367,-0.1814153426337839,3.684396488918674
2015-09-09,BZ=F,47.58000183105469,-3.9176062374305487,3.7467708471108345
2015-09-10,BZ=F,48.88999938964844,2.753252434174436,3.7877290677641446
2015-09-11,BZ=F,48.13999938964844,-1.534056063332245,3.7951974111326727
2015-09-14,BZ=F,46.369998931884766,-3.676777067313952,3.832722646034377
2015-09-15,BZ=F,46.630001068115234,0.5607119737319755,3.72498871319248
2015-09-16,BZ=F,46.61000061035156,-0.0428918235160558,3.719441225752456
2015-09-17,BZ=F,49.08000183105469,5.299294547004507,3.848121966320672
2015-09-18,BZ=F,47.470001220703125,-3.280359719409909,3.895502112520768
2015-09-21,BZ=F,48.91999816894531,3.054554267864229,3.92119761721855
2015-09-22,BZ=F,49.08000183105469,0.3270720934142268,3.862072519911553
2015-09-23,BZ=F,47.75,-2.7098650803495827,3.868218297297239
2015-09-24,BZ=F,48.16999816894531,0.8795773171629495,3.867396226087328
2015-09-25,BZ=F,48.59999847412109,0.892672454891219,3.867455511522797
2015-09-28,BZ=F,47.34000015258789,-2.592589220355912,3.896498694943328
2015-09-29,BZ=F,48.22999954223633,1.8800156036750335,3.9123220431916352
2015-09-30,BZ=F,48.369998931884766,0.29027449922705,3.911606331736005
2015-10-01,BZ=F,47.68999862670898,-1.4058307219178667,3.868388309163981
2015-10-02,BZ=F,48.130001068115234,0.922630434213989,3.863695346839871
2015-10-05,BZ=F,49.25,2.327028686950805,3.849118080023478
2015-10-06,BZ=F,51.91999816894531,5.421316079076766,3.758712324399794
2015-10-07,BZ=F,51.33000183105469,-1.1363566230699895,3.772552761450748
2015-10-08,BZ=F,53.04999923706055,3.350861766315494,3.801096186687906
2015-10-09,BZ=F,52.650001525878906,-0.7540013514311328,3.3594770572676325
2015-10-12,BZ=F,49.86000061035156,-5.2991468844611145,3.3864296778943546
2015-10-13,BZ=F,49.2400016784668,-1.2434795914463836,3.022050392816149
2015-10-14,BZ=F,49.150001525878906,-0.1827785327376374,2.594737673746005
2015-10-15,BZ=F,48.709999084472656,-0.8952236576728834,2.574531833873136
2015-10-16,BZ=F,48.72999954223633,0.0410602712781482,2.573296965099244
2015-10-19,BZ=F,48.61000061035156,-0.2462526842027967,2.5453776688611
2015-10-20,BZ=F,48.709999084472656,0.2057158462569486,2.545599547231863
2015-10-21,BZ=F,47.84999847412109,-1.7655525077308163,2.46100222445174
2015-10-22,BZ=F,48.08000183105469,0.4806757873941913,2.4092939548303947
2015-10-23,BZ=F,47.9900016784668,-0.1871883302004384,2.3927487138586367
2015-10-26,BZ=F,47.540000915527344,-0.9376969101907108,2.297289061864041
2015-10-27,BZ=F,46.810001373291016,-1.53554801888508,2.314872382265606
2015-10-28,BZ=F,49.04999923706055,4.78529758182753,2.47154735854789
2015-10-29,BZ=F,48.79999923706055,-0.5096840038503192,2.278221703591244
2015-10-30,BZ=F,49.560001373291016,1.5573814510498885,2.207713224387948
2015-11-02,BZ=F,48.790000915527344,-1.5536731969879258,2.159680199224348
2015-11-03,BZ=F,50.540000915527344,3.586800506583021,2.2558576693120083
2015-11-04,BZ=F,48.58000183105469,-3.878114461748039,2.315721268927096
2015-11-05,BZ=F,47.97999954223633,-1.2350808279196213,2.3228199422342963
2015-11-06,BZ=F,47.41999816894531,-1.1671558537595494,2.326355062986565
2015-11-09,BZ=F,47.18999862670898,-0.4850264679827631,2.2784379559324117
2015-11-10,BZ=F,47.43999862670898,0.5297732724630855,2.253513397644685
2015-11-11,BZ=F,45.810001373291016,-3.435913365520782,2.33638017328852
2015-11-12,BZ=F,44.060001373291016,-3.820126495390841,2.421004040414793
2015-11-13,BZ=F,43.61000061035156,-1.0213362435622653,2.414950418462219
2015-11-16,BZ=F,43.58000183105469,-0.0687887614698956,2.3641567769838616
2015-11-17,BZ=F,43.56999969482422,-0.0229512065402004,2.097390577550024
2015-11-18,BZ=F,44.13999938964844,1.30823892315044,2.1216323320604835
2015-11-19,BZ=F,44.18000030517578,0.0906228275497467,1.9985721467547573
2015-11-20,BZ=F,44.65999984741211,1.086463419920114,2.0214380260815714
2015-11-23,BZ=F,44.83000183105469,0.380658271884049,1.8144871697822291
2015-11-24,BZ=F,46.119998931884766,2.8775307788108773,1.8976563959632284
2015-11-25,BZ=F,46.16999816894531,0.1084111843419499,1.898495189656394
2015-11-27,BZ=F,44.86000061035156,-2.837335088903848,1.95559407089904
2015-11-30,BZ=F,44.61000061035156,-0.557289337045419,1.955515103792309
2015-12-01,BZ=F,44.43999862670898,-0.381084916647878,1.955600338378616
2015-12-02,BZ=F,42.4900016784668,-4.387932062334077,2.09137804661472
2015-12-03,BZ=F,43.84000015258789,3.1772144523243284,2.175787154209925
2015-12-04,BZ=F,43.0,-1.916058735547943,2.19127967980529
2015-12-07,BZ=F,40.72999954223633,-5.279070832008537,2.368409865001601
2015-12-08,BZ=F,40.2599983215332,-1.1539435943664578,2.370059595667578
2015-12-09,BZ=F,40.11000061035156,-0.3725725718707107,2.3624638937063867
2015-12-10,BZ=F,39.72999954223633,-0.9473973132205882,2.1430002175583405
2015-12-11,BZ=F,37.93000030517578,-4.5305795565061535,2.2549526620479567
2015-12-14,BZ=F,37.91999816894531,-0.0263699872132705,2.215777301012713
2015-12-15,BZ=F,38.45000076293945,1.39768623308687,2.249383098449692
2015-12-16,BZ=F,37.18999862670898,-3.276988585771212,2.13767096179701
2015-12-17,BZ=F,37.18000030517578,-0.0268844364140985,2.073216466257548
2015-12-18,BZ=F,36.880001068115234,-0.8068833636313499,2.072064692496927
2015-12-21,BZ=F,36.34999847412109,-1.4371002674735678,2.0740648838286964
2015-12-22,BZ=F,36.11000061035156,-0.6602417437249541,2.0732156828567554
2015-12-23,BZ=F,37.36000061035156,3.461644915180817,2.2061683559833662
2015-12-24,BZ=F,37.88999938964844,1.4186262597384092,2.181731571095067
2015-12-28,BZ=F,36.619998931884766,-3.351809127003147,2.1595141806570752
2015-12-29,BZ=F,37.790000915527344,3.1949809332841417,2.2652137110808463
2015-12-30,BZ=F,36.459999084472656,-3.5194543499156405,2.3317516573200465
2015-12-31,BZ=F,37.27999877929688,2.249039263342812,2.3862673356815693
2016-01-04,BZ=F,37.220001220703125,-0.1609376624418512,2.363040126103625
2016-01-05,BZ=F,36.41999816894531,-2.149390181408217,2.3777846104088
2016-01-06,BZ=F,34.22999954223633,-6.013176103277118,2.549766376318152
2016-01-07,BZ=F,33.75,-1.4022773843279102,2.540834119504741
2016-01-08,BZ=F,33.54999923706055,-0.5925948531539382,2.439410867419665
2016-01-11,BZ=F,31.549999237060547,-5.961251998452289,2.589187904141564
2016-01-12,BZ=F,30.86000061035156,-2.1870004544991217,2.577949998320173
2016-01-13,BZ=F,30.309999465942383,-1.7822460581050303,2.5770112115882435
2016-01-14,BZ=F,31.030000686645508,2.3754577149107226,2.6568733645914606
2016-01-15,BZ=F,31.01000022888184,-0.0644552282342614,2.5919617786265943
2016-01-19,BZ=F,28.76000022888184,-7.2557239064590995,2.7078887189814087
2016-01-20,BZ=F,27.8799991607666,-3.059808974658862,2.724002365145135
2016-01-21,BZ=F,29.25,4.913919944306522,2.8556463468044777
2016-01-22,BZ=F,32.18000030517578,10.017095060430028,3.4986027663869
2016-01-25,BZ=F,30.5,-5.220634832951109,3.594321048786054
2016-01-26,BZ=F,31.799999237060547,4.262292580526372,3.71317990121655
2016-01-27,BZ=F,33.099998474121094,4.088048013364398,3.7377708123044937
2016-01-28,BZ=F,33.88999938964844,2.386709824609201,3.7715857057301183
2016-01-29,BZ=F,34.7400016784668,2.508121286889109,3.794257462393104
2016-02-01,BZ=F,34.689998626708984,-0.1439350873399858,3.751469502429332
2016-02-02,BZ=F,32.720001220703125,-5.678862738521683,3.883929355988021
2016-02-03,BZ=F,35.040000915527344,7.0904633504606185,4.112944049305128
2016-02-04,BZ=F,34.459999084472656,-1.6552563239165652,4.115601462285095
2016-02-05,BZ=F,34.060001373291016,-1.1607594945116428,4.118979022994012
2016-02-08,BZ=F,32.880001068115234,-3.464475213148721,4.105788399599639
2016-02-09,BZ=F,30.31999969482422,-7.785892001608019,4.308446736923391
2016-02-10,BZ=F,30.84000015258789,1.715041104873216,4.298213785195985
2016-02-11,BZ=F,30.059999465942383,-2.5291850933407134,4.2562098433133135
2016-02-12,BZ=F,33.36000061035156,10.978047914298994,4.719637872205751
2016-02-16,BZ=F,32.18000030517578,-3.537171113868709,4.734755637969495
2016-02-17,BZ=F,34.5,7.209445844694651,4.933679752894194
2016-02-18,BZ=F,34.279998779296875,-0.6376846976902217,4.920114991082854
2016-02-19,BZ=F,33.0099983215332,-3.704785597981641,4.841651816882147
2016-02-22,BZ=F,34.689998626708984,5.089368041802889,4.921653936807571
2016-02-23,BZ=F,33.27000045776367,-4.093393557680947,4.98239553793968
2016-02-24,BZ=F,34.40999984741211,3.426508488016622,4.883022924456849
2016-02-25,BZ=F,35.290000915527344,2.557399221207546,4.873056008218295
2016-02-26,BZ=F,35.099998474121094,-0.5384030503741033,4.85769475841317
2016-02-29,BZ=F,35.970001220703125,2.4786404114047977,4.859029403506396
2016-03-01,BZ=F,35.959999084472656,-0.02780688321109,4.85885954294074
2016-03-02,BZ=F,36.93000030517578,2.697445065069437,4.638225058132598
2016-03-03,BZ=F,37.06999969482422,0.3790939303859542,4.578085857887362
2016-03-04,BZ=F,38.720001220703125,4.451042728520127,4.5653907576629935
2016-03-07,BZ=F,40.84000015258789,5.47520368039458,4.326434360931075
2016-03-08,BZ=F,39.650001525878906,-2.913806616706338,4.233641248923725
2016-03-09,BZ=F,41.06999969482422,3.581331940223253,4.217141253254144
2016-03-10,BZ=F,40.04999923706055,-2.4835657787750542,4.218730524948259
2016-03-11,BZ=F,40.38999938964844,0.8489392236324278,4.207136262850865
2016-03-14,BZ=F,39.52999877929688,-2.1292414541902005,4.222475630880801
2016-03-15,BZ=F,38.7400016784668,-1.9984748930572336,4.245987308185549
2016-03-16,BZ=F,40.33000183105469,4.104285192820933,4.132852215532404
2016-03-17,BZ=F,41.540000915527344,3.0002455480697243,3.982243048042837
2016-03-18,BZ=F,41.20000076293945,-0.8184885534289976,3.968487108010325
2016-03-21,BZ=F,41.540000915527344,0.8252430735237626,3.953390650664762
2016-03-22,BZ=F,41.790000915527344,0.6018295486039715,3.873215601280381
2016-03-23,BZ=F,40.470001220703125,-3.1586495953718985,3.598882110044799
2016-03-24,BZ=F,40.43999862670898,-0.0741353918684684,3.601932436633646
2016-03-28,BZ=F,40.27000045776367,-0.4203713519244201,3.55154131570198
2016-03-29,BZ=F,39.13999938964844,-2.8060617215547645,3.081953079529736
2016-03-30,BZ=F,39.2599983215332,0.3065889978437264,2.9832283253198493
2016-03-31,BZ=F,39.59999847412109,0.8660218215073234,2.7196575211291814
2016-04-01,BZ=F,39.65999984741211,0.1515186252601275,2.712118473337989
2016-04-04,BZ=F,37.68999862670898,-4.967224478775867,2.7886833723301385
2016-04-05,BZ=F,37.869998931884766,0.4775810871169073,2.64948973819506
2016-04-06,BZ=F,39.84000015258789,5.2020102357184905,2.6582753581293765
2016-04-07,BZ=F,39.43000030517578,-1.0291160789201892,2.6212309273777765
2016-04-08,BZ=F,41.93999862670898,6.365707081173233,2.810304424207879
2016-04-11,BZ=F,42.83000183105469,2.1220868705010387,2.814629356662813
2016-04-12,BZ=F,44.68999862670898,4.342742741387595,2.87509395409084
2016-04-13,BZ=F,44.18000030517578,-1.1411911774559802,2.8928218201436824
2016-04-14,BZ=F,43.84000015258789,-0.7695793350822155,2.880683443844553
2016-04-15,BZ=F,43.09999847412109,-1.6879600271240247,2.911032954798333
2016-04-18,BZ=F,42.90999984741211,-0.4408320961381662,2.820234611027498
2016-04-19,BZ=F,44.02999877929688,2.610111712578611,2.6871525828701937
2016-04-20,BZ=F,45.79999923706055,4.019987524042201,2.7006382098140165
2016-04-21,BZ=F,44.52999877929688,-2.7729268098677373,2.701173997692861
2016-04-22,BZ=F,45.11000061035156,1.3024968492124644,2.654441409818251
2016-04-25,BZ=F,44.47999954223633,-1.3965884717161092,2.6738420883591703
2016-04-26,BZ=F,45.7400016784668,2.8327386447790426,2.6682558924148143
2016-04-27,BZ=F,47.18000030517578,3.1482260032073883,2.66608963260199
2016-04-28,BZ=F,48.13999938964844,2.0347585380734667,2.600759420118931
2016-04-29,BZ=F,48.130001068115234,-0.0207692597839037,2.563812271472331
2016-05-02,BZ=F,48.09999847412109,-0.0623365745445969,2.553861456502868
2016-05-03,BZ=F,46.75,-2.8066497233828924,2.625383183555664
2016-05-04,BZ=F,44.619998931884766,-4.556152017358794,2.778040515110712
2016-05-05,BZ=F,45.0099983215332,0.8740461653613973,2.70370095885134
2016-05-06,BZ=F,45.369998931884766,0.7998236475812881,2.7032341134478157
2016-05-09,BZ=F,43.630001068115234,-3.835128729850401,2.809608664444513
2016-05-10,BZ=F,45.52000045776367,4.3318802277766855,2.83910631037791
2016-05-11,BZ=F,47.59999847412109,4.5694156314593615,2.932000907753868
2016-05-12,BZ=F,48.08000183105469,1.0084104460519328,2.932418446645671
2016-05-13,BZ=F,47.83000183105469,-0.5199667023276344,2.939226998922089
2016-05-16,BZ=F,48.970001220703125,2.3834399874688383,2.7538103023468308
2016-05-17,BZ=F,49.27999877929688,0.6330356358306366,2.7531091378976904
2016-05-18,BZ=F,48.93000030517578,-0.7102241939748843,2.6453771384257503
2016-05-19,BZ=F,48.810001373291016,-0.2452461294427443,2.63132886528418
2016-05-20,BZ=F,48.720001220703125,-0.1843887524189624,2.4116228086093923
2016-05-23,BZ=F,48.34999847412109,-0.7594473261728907,2.4033447526380587
2016-05-24,BZ=F,48.61000061035156,0.5377500401983148,2.287492985184724
2016-05-25,BZ=F,49.7400016784668,2.324626730974777,2.299377354728671
2016-05-26,BZ=F,49.59000015258789,-0.3015712119363356,2.292595936364831
2016-05-27,BZ=F,49.31999969482422,-0.5444655312217828,2.2653923958415683
2016-05-31,BZ=F,49.68999862670898,0.7502005964602487,2.259214528093202
2016-06-01,BZ=F,49.709999084472656,0.0402504695440342,2.225497782197294
2016-06-02,BZ=F,50.040000915527344,0.6638540276251215,2.120654183419741
2016-06-03,BZ=F,49.63999938964844,-0.7993635462840043,2.050951357713565
2016-06-06,BZ=F,50.54999923706055,1.833198748189102,2.061417009561302
2016-06-07,BZ=F,51.43999862670898,1.760631855748751,2.0470345847579723
2016-06-08,BZ=F,52.5099983215332,2.0800927748638065,2.021994312105004
2016-06-09,BZ=F,51.95000076293945,-1.0664589154330772,1.9761788573573165
2016-06-10,BZ=F,50.540000915527344,-2.714147885861029,2.0253673403106704
